0.220816850662,9.42141437531,0.0,0.0,0.0,0.707606692118,0.706606516578
3.97639966011,24.8041858673,0.0,0.0,0.0,-0.00799385605598,0.999968048622
10.0643758774,20.2624874115,0.0,0.0,0.0,-0.70554788368,0.708662249478
7.91613388062,10.3215465546,0.0,0.0,0.0,-0.999816690484,0.019146420802
-2.84698581696,24.8600463867,0.0,0.0,0.0,-0.999944268976,0.0105574116789
-11.7782287598,22.9199867249,0.0,0.0,0.0,-0.699708904366,0.714428057366
-9.61173915863,15.8477869034,0.0,0.0,0.0,-0.00842957087226,0.999964470536
4.0102148056,24.8442840576,0.0,0.0,0.0,-0.00491349657179,0.999987928703
10.0562534332,20.2268238068,0.0,0.0,0.0,-0.71937626495,0.694620608265
7.91613388062,10.3215465546,0.0,0.0,0.0,-0.999879286888,0.0155374274959
0.238145828247,9.26661586761,0.0,0.0,0.0,-0.701699711654,0.71247281679
-0.338902831078,0.414594769478,0.0,0.0,0.0,-0.705581590052,0.708628689639
